track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
evansb-whocaniturnto-gomezemorellm-1969-59fa2d47,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezemorellm-1969-59fa2d47.wav,124,67,31,31,0.085,ok,0.7080745341614907,0.6564959941995868,0.0,0.5480769230769231,nan,nan,nan,nan,0.4007889744818712,0.0,1.066329460587474e-07,0.0,0.0,nan,nan,nan,nan,0.7236390237397267
evansb-whocaniturnto-gomezemorellm-1972-4e94efd3,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezemorellm-1972-4e94efd3.wav,126,126,32,32,0.095,ok,1.0,0.9694381497954198,1.0,1.0,nan,nan,nan,nan,0.5553584569910843,1.0,0.9689180157057216,1.0,1.0,nan,nan,nan,nan,0.8646068339084928
evansb-whocaniturnto-gomezemorellm-1972-936dc783,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezemorellm-1972-936dc783.wav,352,336,88,88,0.249,ok,0.9754601226993864,0.9481972681690267,1.0,0.9520958083832335,nan,nan,nan,nan,0.5777674976402003,0.0,1.6150772663783733e-10,0.0,0.0,nan,nan,nan,nan,0.887609973244546
evansb-whocaniturnto-gomezemorellm-1972-a5ebb859,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezemorellm-1972-a5ebb859.wav,357,357,89,91,0.291,ok,1.0,0.9711828899436549,1.0,1.0,nan,nan,nan,nan,0.5671703461921199,0.988235294117647,0.9621393640019913,0.0,0.9767441860465116,nan,nan,nan,nan,0.906564300334469
evansb-whocaniturnto-gomezemorellm-1973-99d33ea0,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezemorellm-1973-99d33ea0.wav,360,360,90,94,0.293,ok,1.0,0.9734642159770464,1.0,1.0,nan,nan,nan,nan,0.5812927155907921,0.9772727272727273,0.9522561117523517,1.0,0.9555555555555556,nan,nan,nan,nan,0.8455023435871978
evansb-whocaniturnto-gomezemorellm-1974-5c2c078a,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezemorellm-1974-5c2c078a.wav,359,356,90,111,0.275,ok,0.9352941176470587,0.874583701810188,1.0,0.9208211143695014,nan,nan,nan,nan,0.4395108999081097,0.23404255319148937,0.22361674947275267,0.0,0.2524271844660194,nan,nan,nan,nan,0.44073287209958617
evansb-whocaniturnto-johnsonmlabarberaj-1980-47bfd9aa,/scratch/rht9410/jtd_data/evansb-whocaniturnto-johnsonmlabarberaj-1980-47bfd9aa.wav,251,208,63,79,0.152,ok,0.9234338747099767,0.8805478717168885,1.0,0.8577586206896551,nan,nan,nan,nan,0.440990206421138,0.0,2.5195694896797722e-08,0.0,0.0,nan,nan,nan,nan,0.5505359143815668
evansb-whocares-israelscbunkerl-1961-7ffcaefd,/scratch/rht9410/jtd_data/evansb-whocares-israelscbunkerl-1961-7ffcaefd.wav,253,252,63,63,0.215,ok,1.0,0.9658686866428425,1.0,1.0,nan,nan,nan,nan,0.6233299013298935,1.0,0.9663718336703453,1.0,1.0,nan,nan,nan,nan,0.9093026531994834
evansb-woodynyoutake1-chamberspjoep-1958-bb20f7bb,/scratch/rht9410/jtd_data/evansb-woodynyoutake1-chamberspjoep-1958-bb20f7bb.wav,536,537,134,134,0.367,ok,0.9990319457889641,0.9439666487207281,1.0,0.9980657640232108,nan,nan,nan,nan,0.5948700842400529,1.0,0.9712756362192069,1.0,1.0,nan,nan,nan,nan,0.9032077091661805
evansb-woodynyoutake2-chamberspjoep-1958-333e0b36,/scratch/rht9410/jtd_data/evansb-woodynyoutake2-chamberspjoep-1958-333e0b36.wav,408,409,102,105,0.267,ok,0.9987163029525032,0.9631276805012012,1.0,0.9974358974358974,nan,nan,nan,nan,0.554956004648913,0.0303030303030303,0.029681479484370832,0.0,0.0297029702970297,nan,nan,nan,nan,0.776528820419434
evansb-wrapyourtroublesindreams-gomezejoep-1966-488da3ef,/scratch/rht9410/jtd_data/evansb-wrapyourtroublesindreams-gomezejoep-1966-488da3ef.wav,232,234,58,68,0.159,ok,0.912037037037037,0.8716482492326556,1.0,0.8940092165898618,nan,nan,nan,nan,0.4306458408813253,0.0,0.0005753115218817945,0.0,0.0625,nan,nan,nan,nan,0.4351661610584824
evansb-wrapyourtroublesindreams-gomezejoep-1966-8246298a,/scratch/rht9410/jtd_data/evansb-wrapyourtroublesindreams-gomezejoep-1966-8246298a.wav,234,235,59,60,0.438,ok,0.8919540229885057,0.7983096829228209,1.0,0.8761467889908257,nan,nan,nan,nan,0.3326175549980146,0.0,1.2678049187994517e-09,0.0,0.017857142857142856,nan,nan,nan,nan,0.49939887415357836
evansb-wrapyourtroublesindreams-gomezejoep-1966-a7f750ab,/scratch/rht9410/jtd_data/evansb-wrapyourtroublesindreams-gomezejoep-1966-a7f750ab.wav,237,237,59,74,0.218,ok,0.9796839729119639,0.9053320868459599,1.0,0.9684684684684685,nan,nan,nan,nan,0.4554931221996995,0.9152542372881356,0.8479057007776092,1.0,0.873015873015873,nan,nan,nan,nan,0.6646975455852333
evansb-wrapyourtroublesindreams-gomezejoep-1967-3b4016de,/scratch/rht9410/jtd_data/evansb-wrapyourtroublesindreams-gomezejoep-1967-3b4016de.wav,370,373,93,93,0.298,ok,0.9448373408769448,0.9053044863810996,1.0,0.9323943661971831,nan,nan,nan,nan,0.4366566906359806,0.0903954802259887,0.08627835911705103,0.0,0.12359550561797752,nan,nan,nan,nan,0.579371597091975
