track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
drewk-summertime-rstednthigpene-1982-acf3f942,/scratch/rht9410/jtd_data/drewk-summertime-rstednthigpene-1982-acf3f942.wav,193,193,48,48,6.406,ok,1.0,0.9966310975370509,1.0,1.0,1.0,1.0,1.0,1.0,0.8947068783683518,1.0,0.9946539964553348,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-sunspots-friesendjarvisc-1977-b0f96272,/scratch/rht9410/jtd_data/drewk-sunspots-friesendjarvisc-1977-b0f96272.wav,567,569,189,190,14.638,ok,0.945750452079566,0.928093294282198,1.0,0.9422382671480144,0.6768953068592057,0.9386281588447654,0.6768953068592057,0.9386281588447654,0.6716936762082205,0.6829268292682927,0.6731387852710707,1.0,0.6918918918918919,0.6918918918918919,0.6918918918918919,0.6918918918918919,0.6918918918918919,0.6118342066030251
drewk-takingachanceonlove-chamberspjoep-1956-e56b56fa,/scratch/rht9410/jtd_data/drewk-takingachanceonlove-chamberspjoep-1956-e56b56fa.wav,377,374,94,94,8.453,ok,0.9762237762237762,0.961662523028989,1.0,0.9693593314763231,0.5181058495821727,0.9554317548746518,0.5181058495821727,0.9554317548746518,0.7063337101830255,0.5251396648044692,0.5191612969878524,1.0,0.5444444444444444,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5564123032201131
drewk-thisisthemoment-rstedntootiea-1974-46529806,/scratch/rht9410/jtd_data/drewk-thisisthemoment-rstedntootiea-1974-46529806.wav,638,636,160,159,16.236,ok,0.8978278358809332,0.855876712431773,1.0,0.8906752411575563,0.41318327974276525,0.8810289389067524,0.41318327974276525,0.8810289389067524,0.4945277913521326,0.27009646302250806,0.2648059528035589,0.0,0.3333333333333333,0.22435897435897437,0.3333333333333333,0.22435897435897437,0.3333333333333333,0.40746582549548455
drewk-weirdo-chamberspjoep-1956-b06c7715,/scratch/rht9410/jtd_data/drewk-weirdo-chamberspjoep-1956-b06c7715.wav,317,159,79,40,6.291,ok,0.6681614349775785,0.6652259652144608,0.0,0.5016835016835017,0.0,0.0,1.0,1.0,0.6165373258848158,0.0,1.469244995851912e-08,0.0,0.0,0.0,0.0,0.9736842105263158,0.9736842105263158,0.7057162554235573
drewk-yesterdays-russellcblakeya-1951-3dc431b2,/scratch/rht9410/jtd_data/drewk-yesterdays-russellcblakeya-1951-3dc431b2.wav,554,416,138,104,12.861,ok,0.8522483940042827,0.8436221128854362,0.0,0.7509433962264151,0.033962264150943396,0.5132075471698113,0.06188118811881188,0.5132075471698113,0.5993225203435207,0.2145922746781116,0.21327360147359845,0.0,0.3787878787878788,0.030303030303030304,0.1893939393939394,0.04950495049504951,0.1893939393939394,0.2721231437934386
drewk-yesterdaysalternatetake-russellcblakeya-1951-722999c7,/scratch/rht9410/jtd_data/drewk-yesterdaysalternatetake-russellcblakeya-1951-722999c7.wav,320,283,80,71,8.649,ok,0.9128919860627177,0.897201423941945,0.0,0.8618421052631579,0.08223684210526316,0.75,0.08223684210526316,0.75,0.6367160139267145,0.2361111111111111,0.23568499461866027,0.0,0.32894736842105265,0.07894736842105263,0.25,0.08,0.25,0.31564115271068166
evansb-34skidoo-gomezemorellm-1973-2ff369e4,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1973-2ff369e4.wav,395,204,132,51,8.69,ok,0.6188811188811189,0.603151212048959,0.0,0.46949602122015915,0.0,0.0,0.4,0.441025641025641,0.4113652237687759,0.21714285714285714,0.20952263008598204,0.0,0.1746031746031746,0.0,0.0,0.07936507936507936,0.07936507936507936,0.26593476484026135
evansb-34skidoo-gomezemorellm-1973-a47c25f3,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1973-a47c25f3.wav,395,202,132,51,8.38,ok,0.5413005272407734,0.5326687154695529,0.0,0.4095744680851064,0.0,0.0,0.19170984455958548,0.43523316062176165,0.3184886714798803,0.19653179190751446,0.19474803033936874,0.0,0.16,0.0,0.0,0.09523809523809523,0.09523809523809523,0.19616371049234826
evansb-34skidoo-gomezemorellm-1974-18569365,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1974-18569365.wav,600,262,200,65,12.228,ok,0.49939975990396157,0.47381036059944104,0.0,0.34655172413793106,0.0,0.0,0.2689655172413793,0.3482758620689655,0.20016148555599225,0.125,0.1153397411628157,0.0,0.11917098445595854,0.0,0.0,0.0,0.0,0.06566406536284677
